tempo,spectral_centroid,zero_crossing_rate,rms,spectral_bandwidth,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,filename,mood
135.99917763157896,1396.9960310364372,0.05088523582175926,0.22199675,1864.0144809968263,0.67720264,0.494482,0.47791258,0.53300935,0.7087857,0.5418352,0.60840464,0.5803709,0.55307394,0.5570139,0.5386961,0.6118495,-206.97653,159.66095,23.388046,-11.102546,28.270117,6.105857,15.459911,1.7772318,2.073411,8.67144,8.643185,2.9770463,3.3879948,14408.wav,dramatic
135.99917763157896,1236.8550987544472,0.041108308015046294,0.23646572,1790.6915557416053,0.65848285,0.5180004,0.46917662,0.5153829,0.7271141,0.5829425,0.5939365,0.6051751,0.61651474,0.65001345,0.6058558,0.6407275,-206.29817,162.9588,26.047485,-9.361877,29.02677,7.8965907,16.63702,3.130061,2.675337,9.933168,8.539936,3.7899835,4.0951333,14409.wav,dramatic
135.99917763157896,1287.7567997361086,0.041074399594907406,0.2352935,1843.5939796198918,0.6271152,0.5037269,0.45137155,0.49088976,0.746226,0.58749115,0.5748669,0.58395237,0.58952,0.6003892,0.5714933,0.61907643,-211.62314,163.03558,27.21196,-12.483631,30.786057,6.8220305,15.547042,3.5089734,3.2692804,9.875269,10.093336,4.6348457,3.6422658,14410.wav,dramatic
135.99917763157896,1414.72192512542,0.04852747034143518,0.22320239,1863.725514614439,0.68281215,0.5153906,0.44906008,0.4808564,0.710279,0.5511081,0.558466,0.55158395,0.54534686,0.5439925,0.5419973,0.5957298,-208.37682,159.74474,23.831905,-11.036934,30.552517,5.728077,14.865327,2.1999137,3.017393,8.6510315,9.032005,3.8218265,3.6886783,14411.wav,dramatic
135.99917763157896,968.1385277295294,0.04583740234375,0.2879921,1479.804362952805,0.1513378,0.15670392,0.28244022,0.17958327,0.15788677,0.21501005,0.24661878,0.3064729,0.24844669,0.41312748,0.89864767,0.2786471,-137.04456,161.65625,9.147676,29.425081,-10.132744,8.325893,9.329468,13.807728,3.1041336,0.6931575,-9.394026,-2.1986978,0.4705623,14431.wav,dramatic
135.99917763157896,923.6550708052089,0.04159884982638889,0.2969481,1458.7107967182283,0.16029952,0.16361924,0.35738528,0.17665803,0.1631385,0.23585045,0.26471516,0.32993004,0.26618636,0.42222387,0.83537793,0.28488165,-131.02454,163.77979,9.30354,31.348022,-8.795388,9.594743,9.930004,13.797353,1.9650455,0.24061407,-8.3370495,-0.6800574,1.9638674,14432.wav,dramatic
135.99917763157896,894.4005823235241,0.04004358362268518,0.30494627,1432.5784048885266,0.19485499,0.21612042,0.5268192,0.22912808,0.16293526,0.21744604,0.25998923,0.33597824,0.27962777,0.4074337,0.68793595,0.29585177,-135.7241,165.66795,11.230033,32.703266,-8.94466,11.771969,11.916068,13.247528,0.28397822,-1.4660102,-7.569441,2.0896723,5.17514,14433.wav,dramatic
135.99917763157896,914.010223579444,0.039338288483796294,0.30470797,1459.1819751730811,0.27061492,0.25676897,0.6248861,0.24488916,0.15831211,0.2066583,0.24234255,0.31967983,0.2899166,0.40860748,0.5672524,0.3214878,-133.11539,163.64479,9.875158,34.142437,-7.926968,13.144906,12.77602,12.561248,-1.5434952,-2.1382248,-6.4692388,4.4095216,7.6524057,14434.wav,dramatic
135.99917763157896,909.6768469866737,0.040638111255787035,0.29237425,1446.7542118127187,0.42637953,0.2769689,0.590464,0.23124105,0.16655207,0.21873036,0.22436771,0.2862966,0.30379942,0.42706773,0.43975264,0.32223752,-138.28456,164.45741,9.769309,35.298447,-7.2999606,14.260674,13.324641,11.67174,-2.705186,-2.9145987,-5.501227,6.840853,9.138542,14435.wav,dramatic
135.99917763157896,900.4280724225345,0.04346155237268518,0.28246745,1421.7354082022857,0.5876919,0.2930268,0.5390176,0.21690737,0.19240183,0.26549217,0.20036718,0.18421096,0.23736277,0.33533671,0.33449638,0.31190827,-147.29857,165.43164,10.982343,36.709274,-7.6188974,16.717459,14.090375,10.412365,-3.6763194,-3.770589,-5.230717,8.6358385,11.350731,14436.wav,dramatic
135.99917763157896,878.8163510472936,0.043882016782407406,0.27874345,1388.2128429656898,0.63212025,0.2811012,0.43484098,0.19712938,0.18412167,0.24968146,0.22423114,0.2358935,0.26200965,0.31993034,0.2751586,0.26537353,-151.37029,169.23357,11.452362,34.66323,-8.221223,15.962505,14.024493,10.507238,-2.2510111,-3.5063639,-5.870925,7.7814627,10.17058,14437.wav,dramatic
135.99917763157896,842.8009396903082,0.040398491753472224,0.27559483,1359.768572006134,0.6368764,0.2733172,0.34908435,0.19379766,0.17604396,0.23088504,0.24475403,0.31729394,0.31389424,0.3660854,0.3875074,0.30055463,-151.3703,172.82439,10.969969,32.498272,-7.6828113,14.574266,14.494639,11.591405,-0.32256055,-2.581402,-7.324634,5.2823963,7.1481423,14438.wav,dramatic
135.99917763157896,823.6265001176045,0.038472493489583336,0.26638025,1347.3773084187685,0.5719617,0.24705745,0.28791738,0.19689396,0.18504125,0.23946549,0.29683882,0.40706885,0.3463474,0.3860374,0.4789269,0.29330423,-155.4754,174.108,10.6865835,28.550236,-8.383126,13.698835,14.425892,12.349231,1.1606454,-2.2972155,-8.734423,3.4018672,4.8298073,14439.wav,dramatic
135.99917763157896,864.6122254850671,0.03755244502314815,0.260043,1397.6296485295588,0.40388334,0.2113266,0.32010347,0.19387959,0.1693746,0.23339407,0.32323253,0.4590073,0.343485,0.36972314,0.6117465,0.30519137,-153.3462,169.74933,8.050667,25.090565,-9.027241,12.159807,13.194802,13.110329,2.0920308,-1.3858861,-9.426739,1.5527503,2.782404,14440.wav,dramatic
135.99917763157896,930.498332960374,0.04027416087962963,0.24105404,1446.3263784172352,0.2507986,0.20207489,0.40520254,0.19285029,0.12568389,0.16834702,0.28962708,0.45192525,0.33338094,0.3907742,0.7588122,0.30657786,-152.74779,165.09842,4.775153,22.470606,-10.646584,9.404999,11.85526,13.710237,3.8036554,0.78546643,-10.545305,-1.2622042,-1.167063,14441.wav,dramatic
135.99917763157896,970.0328384489117,0.040007414641203706,0.22976243,1510.5032339494862,0.20058881,0.18477501,0.40496638,0.20502074,0.12891924,0.17004693,0.29561695,0.46178672,0.32687572,0.372461,0.7728112,0.31273752,-155.38484,158.4084,3.6782277,21.77656,-10.200215,10.127193,11.039671,14.188867,3.1022954,1.4187925,-10.579293,-1.2322679,-0.9993416,14442.wav,dramatic
135.99917763157896,955.7634850033182,0.039125795717592594,0.24899146,1487.7856847346286,0.30913404,0.19233227,0.36235556,0.19567958,0.1345974,0.17338951,0.2961661,0.45080224,0.31428477,0.3313961,0.66315573,0.30526614,-159.23148,157.01927,4.817233,25.222803,-9.410089,10.938301,11.465224,14.022587,3.782353,1.0963778,-9.569684,-0.040099815,1.0153846,14443.wav,dramatic
135.99917763157896,934.3563624989137,0.03896755642361111,0.26896918,1462.7271902798734,0.44217402,0.22116482,0.35679623,0.23634619,0.1658974,0.1651866,0.24076372,0.3833709,0.26792064,0.26369387,0.52585196,0.304384,-157.13377,158.29903,5.7719507,28.893917,-8.279823,11.935094,11.6339035,13.330023,3.5993161,0.84467095,-8.8656845,2.1521568,3.148474,14444.wav,dramatic
135.99917763157896,887.2345752046813,0.036772551359953706,0.27794787,1416.5559601372488,0.49039993,0.2515652,0.34244063,0.25663403,0.21163538,0.20680991,0.2747802,0.40172127,0.29794946,0.29515728,0.47637257,0.28346887,-157.75865,162.49168,7.5613947,32.81007,-7.080506,12.190184,12.896291,13.996749,3.6038194,0.5516683,-7.8794045,2.2961323,4.6379385,14445.wav,dramatic
135.99917763157896,807.7619605188263,0.03002025462962963,0.2956246,1358.6769931517,0.5792688,0.3200203,0.34457472,0.3372707,0.29448867,0.23705608,0.29261982,0.44991335,0.33804533,0.36930427,0.4238863,0.3247686,-155.14272,168.7006,9.347087,37.04122,-5.044507,13.519319,13.362425,14.014004,3.576305,-0.01747746,-6.065226,3.5801845,7.3160644,14446.wav,dramatic
135.99917763157896,770.9218786811344,0.026706271701388888,0.30550137,1313.1469474546027,0.60835874,0.35044104,0.34049383,0.3302402,0.28103665,0.20585564,0.23528892,0.4057669,0.34900936,0.44853318,0.45126253,0.36249658,-151.50224,174.10309,9.66332,38.64484,-5.021067,13.618738,12.663729,11.825152,4.4469104,0.7920025,-5.1852574,2.9820359,6.00452,14447.wav,dramatic
143.5546875,771.310742147293,0.027391221788194444,0.28370973,1311.4781262122663,0.52823615,0.3504303,0.38306215,0.35400054,0.30420223,0.26040304,0.23617247,0.34834194,0.33331323,0.4945604,0.57276833,0.38562712,-150.12384,177.03088,8.667343,35.822556,-5.6667852,12.446835,12.05798,10.974585,3.811736,1.4808668,-5.2790933,2.047231,5.1208043,14448.wav,dramatic
143.5546875,785.387359499117,0.027868200231481483,0.26656678,1322.8439032920514,0.41519275,0.30284673,0.33799005,0.30079728,0.30729675,0.34896588,0.27544934,0.32567585,0.34233552,0.5537444,0.68821186,0.37949815,-152.39516,177.60957,7.9048057,33.666313,-6.799088,10.4558935,9.822918,10.525825,2.6303391,2.7783768,-4.951786,1.6884543,3.7312338,14449.wav,dramatic
135.99917763157896,757.0999789430898,0.026710792824074073,0.27599987,1307.3625702278596,0.42986178,0.34223154,0.43703353,0.34691715,0.2869679,0.3229112,0.2311181,0.2549909,0.3047945,0.5552659,0.71161944,0.43370342,-153.4701,179.91325,11.468981,31.015076,-6.890974,10.953094,9.962176,9.124062,2.6044402,2.5924323,-5.4986935,1.9060187,3.5352986,14450.wav,dramatic
135.99917763157896,740.9149502641552,0.027124475549768517,0.25975567,1301.5152375514817,0.35888767,0.29653168,0.43866017,0.2884795,0.26072815,0.4016348,0.26283994,0.21386717,0.29460132,0.5319805,0.69077766,0.38557866,-164.65555,181.92932,15.757683,26.516005,-6.975915,11.165932,10.462483,7.55871,1.218762,1.4106451,-5.8048706,3.4004557,3.447711,14451.wav,dramatic
135.99917763157896,776.0733394516884,0.030004430700231483,0.24898282,1351.3372596141762,0.31165576,0.29493138,0.5258987,0.33727926,0.31336758,0.50211495,0.30938956,0.17272666,0.22963159,0.45062545,0.62300694,0.32730675,-164.30139,179.28548,17.726751,23.60907,-7.4808154,11.36652,10.56632,7.8297515,-0.29823855,-0.06364907,-6.196487,4.3692756,3.9096854,14452.wav,dramatic
135.99917763157896,816.902925606617,0.03302454065393518,0.26373988,1400.4230076186043,0.27672908,0.27983788,0.5953437,0.32784638,0.2780472,0.45178258,0.28746805,0.16030586,0.21299684,0.4189153,0.5605924,0.3204634,-157.53212,174.56691,18.711544,25.48541,-7.222646,13.01583,10.778005,8.016982,-1.9277196,-0.7324712,-5.1128592,6.2900434,5.2144284,14453.wav,dramatic
135.99917763157896,850.2957417695447,0.03685167100694445,0.27564242,1425.7128206518003,0.25894737,0.28864238,0.7240905,0.33840752,0.25519383,0.40583518,0.2732899,0.17458847,0.25156015,0.40311342,0.42736417,0.2762933,-151.85402,171.9422,19.222733,27.446579,-6.849111,14.83044,11.002301,7.812309,-3.5731015,-2.6212637,-5.0869727,7.3351474,6.210048,14454.wav,dramatic
135.99917763157896,897.470107043853,0.03835494429976852,0.27784264,1470.0945794340032,0.25634706,0.27979797,0.71989584,0.3428983,0.26837766,0.4174001,0.26833284,0.16247915,0.23563623,0.39680022,0.38286158,0.26044354,-145.09357,166.77176,15.404146,29.637623,-6.138917,14.603873,10.703437,8.179877,-3.9272335,-2.8759975,-3.955512,6.914086,6.523303,14455.wav,dramatic
135.99917763157896,905.3193218302221,0.03761574074074074,0.30955625,1468.9453783477059,0.2392437,0.28602827,0.74405724,0.39468932,0.32772976,0.3862003,0.26727086,0.21365735,0.24862833,0.3733087,0.34093902,0.25350082,-130.63089,165.41847,11.474981,33.745712,-6.0198665,14.48203,10.342265,9.608043,-2.9790967,-1.9557363,-4.1069417,5.284147,6.3796,14456.wav,dramatic
135.99917763157896,932.6092264419246,0.038420500578703706,0.32694414,1487.5792070638754,0.22070166,0.28860477,0.8038541,0.41095313,0.34792978,0.33935887,0.2628426,0.26778734,0.27010494,0.34800243,0.31969088,0.25097975,-121.881836,162.29141,9.822912,35.762024,-5.136799,14.749202,11.210982,10.054847,-4.687882,-3.274704,-4.213855,5.77466,6.9456706,14457.wav,dramatic
123.046875,1394.8659418875118,0.047840259693287035,0.27910927,2028.3951620697442,0.2076145,0.23801774,0.31718618,0.29019743,0.24131289,0.33451244,0.52717394,0.94179195,0.66179,0.41700244,0.302103,0.32720682,-170.31497,136.31517,43.400536,29.665714,26.8853,12.717262,8.750941,11.995514,0.5192287,3.702288,0.35891235,0.8557076,-1.0510793,14477.wav,dramatic
123.046875,1414.913728884487,0.047607421875,0.26838613,2018.1262422125114,0.21221268,0.23491548,0.3070146,0.27876133,0.23575786,0.33449495,0.5377107,0.93520385,0.6752422,0.4513876,0.31351486,0.33939034,-167.84502,133.88748,36.854317,30.75742,31.009073,16.7266,9.563603,11.85117,1.3981397,3.6120267,-0.13321364,0.7105613,-0.94536746,14478.wav,dramatic
117.45383522727273,1525.4246590623634,0.045247395833333336,0.2651808,2146.5636195250513,0.20211944,0.2204534,0.2677574,0.2516204,0.22125179,0.317721,0.54776335,0.932252,0.6805635,0.4437781,0.2904621,0.29770833,-168.5009,120.43961,32.29483,34.505856,27.20623,13.357897,9.03559,12.190035,2.2523258,4.717999,1.2831277,1.6785287,-0.8356079,14479.wav,dramatic
117.45383522727273,1798.8587662518908,0.0513916015625,0.24639292,2294.329146746035,0.1917589,0.19414093,0.22439496,0.22793247,0.21643268,0.32134452,0.57398206,0.9328189,0.69522804,0.4561113,0.2782544,0.27467194,-163.51718,101.13399,26.63659,37.505924,27.007885,16.259243,9.823769,12.717951,3.5715277,6.7128105,2.488884,4.3403883,0.24040928,14480.wav,dramatic
123.046875,1951.0567597417432,0.06135841652199074,0.2536487,2380.144601707821,0.18844537,0.18412457,0.20527676,0.20906603,0.2168691,0.3346149,0.59779245,0.93014264,0.69334465,0.4745894,0.270034,0.2752717,-150.58278,96.267815,29.614538,36.281967,22.784878,14.731382,8.570485,11.471443,3.307008,6.485943,2.1662867,5.1983023,0.38064343,14481.wav,dramatic
123.046875,2200.3769962059046,0.07004349320023148,0.24079025,2578.3168397255813,0.18848318,0.1772652,0.18347657,0.2020684,0.21021383,0.31835005,0.57625026,0.93249774,0.70810133,0.4710299,0.26384625,0.2762301,-127.65404,81.872574,23.210997,35.27454,22.283493,15.883961,8.618574,11.626628,4.1700253,7.309811,2.0852115,6.123582,1.2234858,14482.wav,dramatic
123.046875,2155.433447432358,0.06551106770833333,0.26172802,2602.393769131308,0.18153141,0.18212986,0.2090335,0.23210856,0.21244219,0.30589226,0.5714453,0.94177705,0.6982919,0.43406615,0.24937107,0.27474642,-114.78327,82.753525,26.691732,35.73708,17.47971,12.984154,7.587958,11.24013,3.4798248,7.4179635,2.9549358,6.935897,1.3142387,14483.wav,dramatic
123.046875,2046.1559917560883,0.06622088396990741,0.2661049,2470.2995666062657,0.18724002,0.19472112,0.2478918,0.252543,0.21317366,0.29920593,0.535905,0.92672336,0.6727374,0.40973505,0.26535594,0.33209622,-114.18792,97.03907,32.244026,32.04615,20.48914,16.088707,8.380065,11.414539,3.2556713,6.482369,1.8302728,5.596338,0.54431283,14484.wav,dramatic
123.046875,1912.5763522289333,0.06362349898726852,0.29109251,2401.7947140581773,0.18988875,0.19738096,0.25996706,0.25459304,0.21844023,0.30335104,0.52007246,0.93445694,0.6612535,0.39367545,0.27335978,0.34773213,-108.45074,109.36527,36.067608,28.698992,20.52618,15.019666,7.673599,9.829332,1.7620386,4.3774934,0.5939256,3.8319805,-0.41468617,14485.wav,dramatic
123.046875,1927.643399713442,0.05918149594907408,0.28666076,2456.108301879711,0.20853531,0.21126243,0.26676777,0.26953843,0.23229465,0.31473166,0.53716385,0.9413284,0.6854318,0.41067612,0.3037107,0.40250936,-104.941826,106.83179,33.748623,27.097652,21.40636,15.73211,8.098155,10.582892,2.730485,5.451058,0.804034,4.1880193,0.5049066,14486.wav,dramatic
117.45383522727273,1733.1477209145678,0.05236364293981482,0.3057537,2324.1648869182523,0.2142995,0.24974301,0.3399824,0.34213212,0.2763059,0.3548359,0.54913294,0.9310205,0.6775222,0.43692017,0.3086395,0.3695568,-114.77581,118.28451,38.351482,26.151566,20.351711,14.953839,7.9171257,9.508699,1.4002391,4.6582623,0.91260076,3.5638285,-0.34078777,14487.wav,dramatic
117.45383522727273,1766.1267555370243,0.052723072193287035,0.30187792,2378.292354314505,0.20969059,0.24686009,0.32296577,0.31796417,0.2559086,0.33198082,0.5302224,0.92325264,0.6741427,0.43597585,0.30473962,0.3480779,-111.944496,114.182076,36.546608,26.419655,22.829992,17.51798,9.519167,11.123246,2.2720401,5.207949,0.97272646,3.5446026,-0.26489633,14488.wav,dramatic
117.45383522727273,1707.0321182901655,0.04783573857060185,0.30115744,2311.796921268239,0.19327308,0.22424354,0.3623126,0.29943353,0.24137123,0.32199228,0.5436025,0.9415188,0.6736301,0.4437211,0.29352188,0.33330587,-102.62699,113.775085,25.138124,27.354057,15.1207075,15.090241,7.4453,11.267748,3.2281895,6.13869,1.3552626,4.5226755,0.50127363,14489.wav,dramatic
117.45383522727273,1472.2823898172142,0.038567437065972224,0.28219298,2098.328728501687,0.20648071,0.22232693,0.39387077,0.29717657,0.2283641,0.29960555,0.5332266,0.93579644,0.6605927,0.43203837,0.29044792,0.41820142,-115.852974,122.93111,16.939943,28.048475,10.693539,16.12812,6.336065,11.191056,4.4744663,7.3576093,2.3073852,5.9086995,3.2725253,14490.wav,dramatic
75.99954044117646,656.1179638880552,0.04420527705439815,0.054162785,806.0509437260235,0.5253617,0.29548368,0.077642076,0.056597438,0.23491804,0.40956873,0.25765517,0.4725984,0.30226138,0.13614823,0.20109977,0.24593864,-337.13867,196.42342,3.3046162,15.105419,35.920868,-2.36777,-6.4780498,4.9601846,-1.2283427,-5.1118007,-3.6420193,-3.7870166,-2.727303,14521.wav,dramatic
73.828125,664.0874509414954,0.04660825376157408,0.05332424,786.8772221780843,0.50868946,0.33544993,0.07851558,0.049744442,0.22018021,0.32130292,0.24623404,0.45369175,0.29375482,0.1418388,0.23659699,0.20555359,-338.86713,196.38634,3.5628083,12.129745,34.425488,-2.1479611,-6.1207743,5.6330013,-1.357786,-6.530421,-6.383404,-6.723401,-3.3617797,14522.wav,dramatic
73.828125,682.852933810447,0.0460205078125,0.048529316,821.3490827576659,0.39838028,0.30840114,0.09114208,0.072546415,0.31500593,0.45600256,0.30225062,0.5293934,0.34426215,0.17498861,0.2489567,0.2063558,-352.78836,226.05077,-20.971123,22.463383,37.017647,-1.5518477,-1.3924394,4.9829183,-1.7386259,-6.35534,-8.526078,-9.349152,-5.8444176,14523.wav,dramatic
73.828125,702.8275019048315,0.047270598234953706,0.050529286,842.9059768214119,0.49011275,0.3191797,0.07791931,0.07001909,0.32446742,0.5209772,0.29578796,0.44654515,0.27641752,0.12079653,0.1273843,0.18449572,-337.5576,204.01787,-8.66714,14.721383,40.42946,1.0505698,-3.268611,5.5980825,-1.5801725,-5.8980274,-4.7983522,-3.9471455,-2.1997359,14524.wav,dramatic
75.99954044117646,711.6466300844133,0.04847547743055555,0.053903706,815.8053055718648,0.5773725,0.344852,0.08057987,0.062176984,0.25951475,0.4193466,0.22603862,0.3331955,0.257364,0.13481256,0.19469129,0.2321683,-334.3533,205.41957,-10.380158,14.156747,39.676895,-1.2512175,-4.9155097,4.4649262,-2.5942824,-6.817982,-3.400089,-0.64263916,-0.09467231,14525.wav,dramatic
151.99908088235293,714.3754825607581,0.04889368127893518,0.055760685,796.5166959764933,0.57497203,0.3119023,0.074731335,0.06946209,0.28662547,0.37808055,0.19867279,0.33215356,0.33183292,0.17278539,0.21974868,0.24406719,-330.54153,208.56921,-12.185902,12.965852,43.840706,0.18671997,-6.724892,4.8216686,-4.5810213,-11.047224,-6.058137,-3.2927861,-1.374323,14526.wav,dramatic
151.99908088235293,746.404795159862,0.05209011501736111,0.050878983,843.4507527480504,0.48867232,0.2586279,0.081367224,0.0824628,0.2525806,0.41030782,0.24098721,0.46232373,0.33692992,0.15556027,0.16944477,0.20685945,-336.53464,202.65921,-12.49155,11.582911,44.058884,1.4995986,-7.9824686,5.9639015,-1.0876245,-8.319967,-1.0482804,1.2585344,-2.87943,14527.wav,dramatic
73.828125,768.8558552529139,0.05564597800925926,0.048912916,844.1518456575077,0.504909,0.31618327,0.09029256,0.065127246,0.1816064,0.31602398,0.22392169,0.45979246,0.31059378,0.15009375,0.27134854,0.2293457,-335.99338,201.68538,-14.603565,9.682902,43.292408,0.7603068,-7.702524,7.536517,0.056857355,-7.9716897,-2.901854,-1.5585787,-3.6442041,14528.wav,dramatic
75.99954044117646,868.6603460621403,0.058643482349537035,0.050047453,926.0738777625576,0.4041355,0.27670854,0.0994132,0.09363117,0.29782444,0.3668516,0.24889034,0.5216241,0.38659722,0.17319202,0.28212228,0.21445078,-327.89792,204.76617,-17.032036,10.915968,39.89948,2.3776627,-5.6139274,7.9416933,0.00015248192,-8.478359,-5.4254093,-4.310583,-5.1887393,14529.wav,dramatic
75.99954044117646,1289.3115661690915,0.0721729419849537,0.054011956,1236.7268089799559,0.4177534,0.25762165,0.10054331,0.10186451,0.3504827,0.48588786,0.28471184,0.5395652,0.3685593,0.1639329,0.24086748,0.24158639,-293.38162,175.95012,-14.69763,12.003054,27.118765,6.1555233,-5.8000126,6.721569,-2.1612027,-8.258996,-5.797739,-3.59457,-4.463771,14530.wav,dramatic
75.99954044117646,1677.932779792617,0.08378544560185185,0.06561217,1503.0477700498839,0.55034906,0.28517905,0.10426923,0.10185639,0.29131487,0.43031484,0.26085615,0.43846166,0.3142813,0.16023457,0.21613815,0.2566974,-268.29208,150.89928,-8.140276,10.63047,12.592439,10.414018,-4.2882905,8.36617,-1.9452825,-7.992863,-6.526288,-1.2464246,-0.38704795,14531.wav,dramatic
75.99954044117646,2058.8210471172706,0.09220603660300926,0.07857179,1794.8922440140714,0.5684364,0.3122478,0.118030444,0.11546897,0.3536797,0.39396405,0.22933935,0.3867972,0.320691,0.21663378,0.33677408,0.30215147,-230.61383,130.66306,1.9761986,13.972107,-1.2745938,10.909699,-6.6231055,7.8134956,-2.2555203,-6.540214,-10.091423,-5.495367,2.6913905,14532.wav,dramatic
75.99954044117646,2546.074899663511,0.11170563874421297,0.082930036,2122.473106370621,0.5218911,0.25138125,0.121045485,0.13771068,0.37295505,0.49654403,0.27864546,0.43858746,0.3799083,0.23539908,0.2626639,0.27774468,-207.86238,101.91287,13.107257,15.00836,-12.663945,13.639832,-11.892005,5.9993525,-1.1607732,-2.2531347,-6.6478148,-4.249828,1.7676237,14533.wav,dramatic
151.99908088235293,2919.237699128673,0.12538429542824073,0.08399965,2347.9223680845676,0.5320298,0.31081024,0.13459218,0.12481547,0.29596964,0.48384652,0.28964287,0.47017878,0.32312503,0.23392627,0.30419332,0.2878201,-190.7674,78.29125,16.896566,16.878054,-22.994308,13.455302,-14.6019535,5.60384,-0.68787414,0.9007817,-4.0555468,-2.5093846,1.9241422,14534.wav,dramatic
151.99908088235293,2835.3644227188447,0.11993634259259259,0.091488734,2326.078488900441,0.5039778,0.32727587,0.14997336,0.14661516,0.32288578,0.45614114,0.3167642,0.50962365,0.35262102,0.26673767,0.33119583,0.25859421,-187.19415,83.1749,19.363268,20.027359,-20.127722,14.048,-13.918525,8.080035,3.2104447,3.6582959,-3.7670522,-3.1956282,2.821638,14535.wav,dramatic
151.99908088235293,2909.255729324086,0.1275295681423611,0.086359836,2383.6602634146334,0.4169022,0.30947435,0.15619814,0.15625551,0.3866697,0.6079517,0.35762474,0.52357876,0.35655093,0.2584927,0.31062073,0.25194368,-181.60968,79.58925,19.871155,25.097439,-20.468908,9.894668,-16.6844,6.1141143,2.6335926,5.476025,-0.30941138,-0.37408364,2.6080623,14536.wav,dramatic
99.38401442307692,2966.148743816493,0.13377097800925927,0.08425414,2348.385084701259,0.5567981,0.31813815,0.1345283,0.12933858,0.31507096,0.56669265,0.31357875,0.4227841,0.30221984,0.21014336,0.2152149,0.2513695,-186.58665,74.74377,12.253803,22.153158,-20.60607,12.13145,-14.278517,5.412756,-1.8204544,-0.47488913,-1.9943762,2.0563688,3.254297,14537.wav,dramatic
99.38401442307692,2786.6365948113544,0.11664270471643519,0.09674179,2333.041856313205,0.61290276,0.36361077,0.15942778,0.1534689,0.33097756,0.5188989,0.30825707,0.39966908,0.32933024,0.2653495,0.31509927,0.3039099,-176.16145,81.367134,13.305809,25.24293,-19.430435,13.820288,-9.145638,9.901568,0.43111855,-1.8342355,-3.8048604,2.714091,6.7490196,14538.wav,dramatic
151.99908088235293,2768.8551752425697,0.11658166956018519,0.098574765,2344.3055569384974,0.59790885,0.28767255,0.15504248,0.17773925,0.37048355,0.5243952,0.3166735,0.43628898,0.40457514,0.28858522,0.29201782,0.29752108,-176.13632,83.28844,16.13937,27.936039,-21.221977,11.652143,-9.513621,11.285907,3.3986423,-0.3997966,-3.3187516,0.5139519,4.935781,14539.wav,dramatic
151.99908088235293,2959.1886212002205,0.13639775028935186,0.08538037,2359.3374016509515,0.521115,0.28079554,0.14990723,0.16502394,0.34751815,0.5621369,0.33216336,0.4921024,0.36239916,0.24963284,0.2588934,0.26031467,-188.97855,73.36827,14.148486,27.242296,-21.369522,10.983663,-11.099794,8.006179,1.3313644,1.005852,0.4110328,0.53279835,-0.020098934,14540.wav,dramatic
112.34714673913044,1101.0845848084502,0.027388961226851853,0.10457788,1595.1009558064043,0.25995815,0.2895714,0.32903466,0.305143,0.38901803,0.39143884,0.31364247,0.39456442,0.33019516,0.49915603,0.3870002,0.2717993,-337.9369,126.659996,34.965504,28.998116,20.684237,7.1323185,-0.48327637,-0.48667455,-5.0640135,-2.0616953,-5.7634897,-1.1170603,-0.3157182,14560.wav,dramatic
112.34714673913044,851.4666370340119,0.03227177372685185,0.11400074,1272.659961429262,0.114587225,0.15139368,0.1915558,0.15853637,0.27420887,0.3659675,0.20595087,0.30734915,0.20836812,0.36412966,0.24665879,0.12608224,-336.0745,151.21017,41.052074,25.180443,13.603993,3.3572352,-6.3036947,-9.065142,-13.64831,-8.788707,-9.413181,-5.7767677,-5.509189,14561.wav,dramatic
112.34714673913044,711.7387828787554,0.03564905237268518,0.11844116,1020.3010811765112,0.021077542,0.06302874,0.10992755,0.07914818,0.21726993,0.38072467,0.17090024,0.3164717,0.14584294,0.23997001,0.16696851,0.039670914,-336.86203,169.83913,41.66004,21.122032,6.063284,-0.45026794,-10.764549,-13.80802,-18.133448,-13.352996,-11.262681,-7.77261,-8.5765295,14562.wav,dramatic
143.5546875,656.2208832743723,0.03791865596064815,0.1146052,873.8962134497815,0.01678293,0.03742773,0.08831397,0.07575666,0.21260017,0.4048425,0.19109684,0.37775713,0.17774689,0.276832,0.17851762,0.04214094,-335.1914,180.22617,38.167706,18.906326,5.3087373,-3.7367544,-13.176313,-16.811857,-17.9366,-11.1701,-6.8003354,-4.524368,-7.0768194,14563.wav,dramatic
143.5546875,586.5488991101648,0.03745976200810185,0.11021362,754.9931727294455,0.03185237,0.099042214,0.14002146,0.11434269,0.30832762,0.40063038,0.17251918,0.29826605,0.15226504,0.25272515,0.16628087,0.040030748,-343.79636,186.82552,46.77522,19.663212,5.3554134,-4.0221086,-13.340797,-16.782051,-16.9287,-10.144544,-4.945616,-3.6954665,-6.799939,14564.wav,dramatic
